path,bugs,code_smells,reliability_rating,security_hotspots,vulnerabilities,complexity,cognitive_complexity,duplicated_lines,sqale_debt_ratio
/home/ota/metrics_analyze/repos/AVGTeam-OperakitB/autoware_internal_ms,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/zillur-av/autoware_individual_params_m,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/zillur-av/mkz_interfa,0,12,1.0,0,0,24,7,0,0.8
/home/ota/metrics_analyze/repos/zillur-av/sensor_component_descripti,0,1,1.0,0,0,1,0,0,0.1
/home/ota/metrics_analyze/repos/zillur-av/mkz_laun,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/Fleming-Sung/siat4steer_vehicle_laun,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/Fleming-Sung/siat4steer_sensor_kit_laun,0,1,1.0,1,0,14,7,0,0.0
/home/ota/metrics_analyze/repos/Fleming-Sung/siat4steer_individual_para,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/Fleming-Sung/siat4steer_laun,0,0,1.0,0,0,2,0,0,0.0
/home/ota/metrics_analyze/repos/dtonda8/twizy_sensor_kit_laun,0,4,1.0,1,0,18,9,0,0.1
/home/ota/metrics_analyze/repos/dtonda8/Calibratio,7,100,5.0,0,0,1140,680,358,0.1
/home/ota/metrics_analyze/repos/dtonda8/twizy_individual_para,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/dtonda8/autoware_launch.twi,0,0,1.0,0,0,2,0,0,0.0
/home/ota/metrics_analyze/repos/dtonda8/twizy_vehicle_laun,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/nabetetsu/TIL,1,57,2.0,2,0,553,586,106,0.3
/home/ota/metrics_analyze/repos/nabetetsu/experimental.tilde.autoware.univer,6,121,4.0,11,1,783,551,1193,0.1
/home/ota/metrics_analyze/repos/MOREVehicle/autoware_individual_para,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/MOREVehicle/autoware_laun,0,0,1.0,0,0,2,0,0,0.0
/home/ota/metrics_analyze/repos/MOREVehicle/more_c,0,98,1.0,0,0,92,87,1662,1.0
/home/ota/metrics_analyze/repos/MOREVehicle/more_interfac,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/MOREVehicle/vbox_imu03_driv,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/MOREVehicle/autoware.univer,8,131,4.0,11,1,1113,807,2014,0.1
/home/ota/metrics_analyze/repos/knu-citac/citac_sensor_kit_laun,0,3,1.0,1,0,15,10,0,0.0
/home/ota/metrics_analyze/repos/knu-citac/citac_individual_para,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/knu-citac/sensor_component_descripti,0,1,1.0,0,0,1,0,0,0.1
/home/ota/metrics_analyze/repos/knu-citac/autoware_launch.cit,0,0,1.0,0,0,2,0,0,0.0
/home/ota/metrics_analyze/repos/knu-citac/citac_vehicle_laun,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/norasper/autoware_individual_para,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/norasper/sample_vehicle_laun,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/norasper/autoware_adapi_ms,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/norasper/autoware_laun,0,0,1.0,0,0,2,0,0,0.0
/home/ota/metrics_analyze/repos/norasper/tamagawa_imu_driv,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/norasper/ndt_o,0,0,1.0,16,0,,,0,0.0
/home/ota/metrics_analyze/repos/norasper/nebu,0,3,1.0,2,0,26,21,0,0.0
/home/ota/metrics_analyze/repos/norasper/tier4_ad_api_adapt,0,1,1.0,0,0,5,0,0,0.2
/home/ota/metrics_analyze/repos/norasper/autoware_comm,0,15,1.0,0,0,42,22,0,1.1
/home/ota/metrics_analyze/repos/norasper/muS,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/norasper/autoware.co,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/norasper/sample_sensor_kit_laun,0,1,1.0,1,0,14,6,0,0.0
/home/ota/metrics_analyze/repos/norasper/autoware_ms,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/norasper/MORAI-ROS2_morai_ms,0,2,1.0,0,0,,,0,1.9
/home/ota/metrics_analyze/repos/norasper/sensor_component_descripti,0,1,1.0,0,0,1,0,0,0.1
/home/ota/metrics_analyze/repos/norasper/pointcloud_to_lasersc,0,1,1.0,0,0,2,0,0,0.1
/home/ota/metrics_analyze/repos/norasper/transport_drive,0,0,1.0,0,0,1,0,0,0.0
/home/ota/metrics_analyze/repos/norasper/rtklib_ros_brid,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/norasper/eagle,0,49,1.0,0,0,229,334,205,0.6
/home/ota/metrics_analyze/repos/norasper/tier4_autoware_ms,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/norasper/autoware_auto_ms,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/norasper/pacmod_interfa,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/norasper/autoware.univer,8,133,4.0,11,1,1130,811,2014,0.1
/home/ota/metrics_analyze/repos/norasper/llh_convert,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/norasper/awsim_sensor_kit_laun,0,6,1.0,0,0,11,3,0,0.3
/home/ota/metrics_analyze/repos/lomby-inc/autoware_laun,0,0,1.0,0,0,2,0,0,0.0
/home/ota/metrics_analyze/repos/lomby-inc/lomby_sensor_component_descripti,0,1,1.0,0,0,1,0,0,0.1
/home/ota/metrics_analyze/repos/lomby-inc/lomby_autoware_individual_para,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/christianrauch/apriltag_ms,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/christianrauch/apriltag_r,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/tier4-2023-team2/logiee-s-tc_laun,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/tier4-2023-team2/autoware_laun,0,0,1.0,0,0,2,0,0,0.0
/home/ota/metrics_analyze/repos/tier4-2023-team2/logiee-s-tc_sensor_kit_laun,0,1,1.0,1,0,14,5,0,0.0
/home/ota/metrics_analyze/repos/tier4-2023-team2/logiee-s-tc_sensor_kit_calib_laun,0,5,1.0,0,0,,,0,0.3
/home/ota/metrics_analyze/repos/tier4-2023-team2/autoware.univer,6,119,4.0,11,1,851,635,1080,0.1
/home/ota/metrics_analyze/repos/tier4-2023-team2/microstrain_inerti,0,0,1.0,0,0,10,4,0,0.0
/home/ota/metrics_analyze/repos/Arslan-Z/autoware_individual_para,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/Arslan-Z/fixposition_driv,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/Arslan-Z/athena_autoware_laun,0,15,1.0,0,0,3,0,0,0.2
/home/ota/metrics_analyze/repos/Arslan-Z/athena_sensor_kit_laun,0,13,1.0,1,0,17,7,94,0.2
/home/ota/metrics_analyze/repos/Arslan-Z/ugv_s,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/Arslan-Z/hunter_ro,0,0,1.0,0,0,1,0,0,0.0
/home/ota/metrics_analyze/repos/Arslan-Z/rslidar_s,0,0,1.0,0,0,2,0,0,0.0
/home/ota/metrics_analyze/repos/Arslan-Z/hunter_vehicle_laun,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/Arslan-Z/athena_individual_para,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/gmsanchez/bluespace_ai_xsens_ros_mti_,0,0,1.0,0,0,2,0,0,0.0
/home/ota/metrics_analyze/repos/subramanians1/my_vehicle_laun,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/subramanians1/my_vehicle_individual_para,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/subramanians1/autoware_launch.my_vehic,0,0,1.0,0,0,2,0,0,0.0
/home/ota/metrics_analyze/repos/subramanians1/pylon_driv,0,0,1.0,0,0,6,6,0,0.0
/home/ota/metrics_analyze/repos/tier4/velodyne_v,0,5,1.0,0,0,30,87,0,0.0
/home/ota/metrics_analyze/repos/tier4/scenario_simulator_,9,30,5.0,17,0,196,223,130,0.1
/home/ota/metrics_analyze/repos/tier4/tamagawa_imu_driv,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/tier4/ndt_o,0,3,1.0,0,0,23,42,0,0.2
/home/ota/metrics_analyze/repos/tier4/nebu,0,8,1.0,3,0,90,101,0,0.2
/home/ota/metrics_analyze/repos/tier4/LiDART,0,1,1.0,0,0,2,4,0,0.2
/home/ota/metrics_analyze/repos/tier4/tier4_ad_api_adapt,0,1,1.0,0,0,5,0,0,0.2
/home/ota/metrics_analyze/repos/tier4/autoware_perception_evaluati,7,160,5.0,8,0,2028,2123,1960,0.2
/home/ota/metrics_analyze/repos/tier4/edge_auto_laun,0,7,1.0,0,0,5,4,0,0.2
/home/ota/metrics_analyze/repos/tier4/edge_auto_individual_para,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/tier4/heapho,0,2,1.0,0,0,36,43,0,0.3
/home/ota/metrics_analyze/repos/tier4/gl,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/tier4/sensor_component_descr,0,1,1.0,0,0,1,0,0,0.1
/home/ota/metrics_analyze/repos/tier4/muS,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/tier4/TIL,1,57,2.0,2,0,553,586,106,0.3
/home/ota/metrics_analyze/repos/tier4/training_sensor_kit_laun,0,1,1.0,1,0,14,6,0,0.0
/home/ota/metrics_analyze/repos/tier4/ros2_v4l2_came,0,0,1.0,0,0,4,0,0,0.0
/home/ota/metrics_analyze/repos/tier4/CalibrationToo,6,88,5.0,2,0,1457,910,2577,0.1
/home/ota/metrics_analyze/repos/tier4/autoware_individual_params.traini,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/tier4/driving_log_replay,11,119,5.0,6,0,1077,763,479,0.4
/home/ota/metrics_analyze/repos/tier4/sensor_component_descripti,0,1,1.0,0,0,1,0,0,0.1
/home/ota/metrics_analyze/repos/tier4/pointcloud_to_lasersc,0,1,1.0,0,0,2,0,0,0.1
/home/ota/metrics_analyze/repos/tier4/LiDARTag_ms,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/tier4/tier4_autoware_ms,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/tier4/autoware_auto_ms,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/tier4/caret_comm,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/tier4/pacmod_interfa,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/tier4/image_pipeli,7,81,3.0,24,0,456,531,86,0.4
/home/ota/metrics_analyze/repos/tier4/training_vehicle_laun,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/vautonomous/velodyne_v,0,15,1.0,0,0,36,91,0,0.1
/home/ota/metrics_analyze/repos/vautonomous/autoware_individual_para,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/vautonomous/sample_vehicle_laun,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/vautonomous/autoware_adapi_ms,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/vautonomous/autoware_laun,0,0,1.0,0,0,2,0,0,0.0
/home/ota/metrics_analyze/repos/vautonomous/tamagawa_imu_driv,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/vautonomous/ndt_o,0,0,1.0,16,0,,,0,0.0
/home/ota/metrics_analyze/repos/vautonomous/tier4_ad_api_adapt,0,1,1.0,0,0,5,0,0,0.2
/home/ota/metrics_analyze/repos/vautonomous/ui_process_manag,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/vautonomous/autoware_comm,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/vautonomous/muS,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/vautonomous/autoware.co,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/vautonomous/sample_sensor_kit_laun,0,9,1.0,1,0,13,5,0,0.1
/home/ota/metrics_analyze/repos/vautonomous/autoware_ms,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/vautonomous/isuzu_sensor_laun,0,7,1.0,1,0,13,5,0,0.1
/home/ota/metrics_analyze/repos/vautonomous/isuzu_vehicle_laun,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/vautonomous/MORAI-ROS2_morai_ms,0,2,1.0,0,0,,,0,1.9
/home/ota/metrics_analyze/repos/vautonomous/applan,0,0,1.0,0,0,2,0,0,0.0
/home/ota/metrics_analyze/repos/vautonomous/sensor_component_descripti,0,1,1.0,0,0,1,0,0,0.1
/home/ota/metrics_analyze/repos/vautonomous/pointcloud_to_lasersc,0,1,1.0,0,0,2,0,0,0.1
/home/ota/metrics_analyze/repos/vautonomous/vehicle_interfa,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/vautonomous/tier4_autoware_ms,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/vautonomous/autoware_auto_ms,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/vautonomous/pacmod_interfa,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/vautonomous/autoware.univer,6,121,4.0,11,1,788,551,1193,0.1
/home/ota/metrics_analyze/repos/vautonomous/local_pose_publish,0,0,1.0,0,0,1,0,0,0.0
/home/ota/metrics_analyze/repos/aurelienUD/aurelien_vehicle_laun,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/aurelienUD/aurelien_sensor_kit_laun,0,1,1.0,1,0,14,7,0,0.0
/home/ota/metrics_analyze/repos/aurelienUD/aurelien_autoware_laun,0,0,1.0,0,0,2,0,0,0.0
/home/ota/metrics_analyze/repos/aurelienUD/aurelien_autoware_individual_para,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/Orient-Robotics/orient_autoware_laun,0,0,1.0,0,0,2,0,0,0.0
/home/ota/metrics_analyze/repos/MapIV/hesai_pand,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/MapIV/transport_drive,0,0,1.0,0,0,1,0,0,0.0
/home/ota/metrics_analyze/repos/MapIV/rtklib_ros_brid,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/MapIV/eagle,0,49,1.0,0,0,229,334,205,0.6
/home/ota/metrics_analyze/repos/MapIV/llh_convert,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/RoverRobotics-forks/serial-ro,0,2,1.0,0,0,2,2,0,1.1
/home/ota/metrics_analyze/repos/ptrmu/ros2_shar,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/inusturbo/xrm_rslidar_s,0,0,1.0,0,0,2,0,0,0.0
/home/ota/metrics_analyze/repos/inusturbo/xrm_rslidar_m,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/inusturbo/xrm_imugnss_ros2_driv,5,12,4.0,1,0,47,0,0,0.0
/home/ota/metrics_analyze/repos/inusturbo/xrm_vehicle_laun,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/inusturbo/xrm_autoware_laun,0,0,1.0,0,0,2,0,0,0.0
/home/ota/metrics_analyze/repos/inusturbo/xrm_sensor_kit_laun,0,1,1.0,1,0,24,11,186,0.0
/home/ota/metrics_analyze/repos/inusturbo/xrm_usb_c,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/inusturbo/xrm_individual_para,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/inusturbo/autoware.univer,8,129,4.0,11,1,1100,786,1878,0.1
/home/ota/metrics_analyze/repos/inusturbo/xrm_vehicle_interfa,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/inusturbo/xrm_zmp_interfa,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/danielsanchezaran/individual_para,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/danielsanchezaran/autoware_launch.logi,0,0,1.0,0,0,2,0,0,0.0
/home/ota/metrics_analyze/repos/danielsanchezaran/Calibratio,7,98,5.0,0,0,1106,663,358,0.1
/home/ota/metrics_analyze/repos/danielsanchezaran/autoware.un,8,145,4.0,11,1,1099,771,1936,0.1
/home/ota/metrics_analyze/repos/danielsanchezaran/logiee_vehicle_laun,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/danielsanchezaran/logiee_sensor_k,0,2,1.0,1,0,15,7,0,0.0
/home/ota/metrics_analyze/repos/joel-kallarackal/airl_vehicle_sensor_kit_laun,0,1,1.0,1,0,14,7,0,0.0
/home/ota/metrics_analyze/repos/joel-kallarackal/airl_vehicle_individual_para,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/joel-kallarackal/airl_vehicle_laun,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/joel-kallarackal/autoware_launch.airl_vehic,0,0,1.0,0,0,2,0,0,0.0
/home/ota/metrics_analyze/repos/Futu-reADS/YDLidar-S,54,7,5.0,2,0,62,106,213,0.1
/home/ota/metrics_analyze/repos/Futu-reADS/autoware_too,8,81,4.0,0,0,724,631,340,0.2
/home/ota/metrics_analyze/repos/Futu-reADS/autoware_individual_para,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/Futu-reADS/sample_vehicle_laun,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/Futu-reADS/autoware_adapi_ms,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/Futu-reADS/autoware_laun,0,1,1.0,0,0,2,0,0,0.0
/home/ota/metrics_analyze/repos/Futu-reADS/ydlidar_ros2_driv,0,3,1.0,0,0,3,0,42,0.4
/home/ota/metrics_analyze/repos/Futu-reADS/witmotion_IMU_r,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/Futu-reADS/tamagawa_imu_driv,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/Futu-reADS/ndt_o,0,0,1.0,0,0,12,24,0,0.0
/home/ota/metrics_analyze/repos/Futu-reADS/nebu,0,6,1.0,3,0,89,99,0,0.2
/home/ota/metrics_analyze/repos/Futu-reADS/tier4_ad_api_adapt,0,1,1.0,0,0,5,0,0,0.2
/home/ota/metrics_analyze/repos/Futu-reADS/heapho,0,2,1.0,0,0,25,29,0,0.3
/home/ota/metrics_analyze/repos/Futu-reADS/gl,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/Futu-reADS/autoware_comm,0,15,1.0,0,0,42,22,0,1.1
/home/ota/metrics_analyze/repos/Futu-reADS/muS,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/Futu-reADS/autoware_launch.S,0,0,1.0,0,0,2,0,0,0.0
/home/ota/metrics_analyze/repos/Futu-reADS/autoware.co,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/Futu-reADS/sample_sensor_kit_laun,0,1,1.0,1,0,14,7,0,0.0
/home/ota/metrics_analyze/repos/Futu-reADS/autoware_ms,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/Futu-reADS/MORAI-ROS2_morai_ms,0,2,1.0,0,0,,,0,1.9
/home/ota/metrics_analyze/repos/Futu-reADS/ament_cma,0,2,1.0,0,0,135,217,0,0.3
/home/ota/metrics_analyze/repos/Futu-reADS/sensor_component_descripti,0,1,1.0,0,0,1,0,0,0.1
/home/ota/metrics_analyze/repos/Futu-reADS/autoware_launch.F,0,0,1.0,0,0,2,0,0,0.0
/home/ota/metrics_analyze/repos/Futu-reADS/pointcloud_to_lasersc,0,1,1.0,0,0,2,0,0,0.1
/home/ota/metrics_analyze/repos/Futu-reADS/transport_drive,0,0,1.0,0,0,1,0,0,0.0
/home/ota/metrics_analyze/repos/Futu-reADS/rtklib_ros_brid,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/Futu-reADS/eagle,0,49,1.0,0,0,226,325,205,0.5
/home/ota/metrics_analyze/repos/Futu-reADS/tier4_autoware_ms,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/Futu-reADS/autoware_auto_ms,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/Futu-reADS/HesaiLidar_ROS_2,0,0,1.0,0,0,2,0,0,0.0
/home/ota/metrics_analyze/repos/Futu-reADS/pacmod_interfa,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/Futu-reADS/autoware.univer,1,119,3.0,14,1,895,641,1715,0.1
/home/ota/metrics_analyze/repos/Futu-reADS/llh_convert,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/Futu-reADS/ifb_driver_packa,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/Futu-reADS/awsim_sensor_kit_laun,0,6,1.0,0,0,11,3,0,0.3
/home/ota/metrics_analyze/repos/Futu-reADS/autoware_internal_ms,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/ahmaad-ansari/r2_vehicle_laun,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/Hokuyo-aut/urg_nod,0,0,1.0,0,0,3,0,0,0.0
/home/ota/metrics_analyze/repos/NUSRI-P22/gyro_odomet,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/NUSRI-P22/G60_s,1,11,3.0,1,0,79,131,0,0.4
/home/ota/metrics_analyze/repos/NUSRI-P22/unilidar_s,0,3,1.0,0,0,8,10,0,0.3
/home/ota/metrics_analyze/repos/NUSRI-P22/p22_vehicle_laun,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/NUSRI-P22/tier4_autoware_msgs.p,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/NUSRI-P22/autoware_launch.p,0,3,1.0,0,0,2,0,0,0.1
/home/ota/metrics_analyze/repos/NUSRI-P22/sensor_component_descripti,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/NUSRI-P22/p22_sensor_kit_laun,0,3,1.0,0,0,10,5,0,0.1
/home/ota/metrics_analyze/repos/NUSRI-P22/autoware.universe.p,8,133,4.0,11,1,1130,811,2014,0.1
/home/ota/metrics_analyze/repos/NUSRI-P22/p22_rad,0,2,1.0,0,0,26,28,0,0.2
/home/ota/metrics_analyze/repos/clydemcqueen/gsca,0,3,1.0,3,0,4,0,0,0.2
/home/ota/metrics_analyze/repos/semvis123/autoware_individual_para,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/semvis123/autoware_laun,0,0,1.0,0,0,2,0,0,0.0
/home/ota/metrics_analyze/repos/semvis123/vehicle_laun,0,0,1.0,0,0,,,0,0.0
/home/ota/metrics_analyze/repos/semvis123/sensor_kit_laun,0,1,1.0,1,0,14,7,0,0.0
